SampleId,Threshold,PredictionProbabilityMean,PredictionProbabilityMax,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels,TrueNegativePixels,Dice,IoU,Precision,Recall,BestThreshold,Samples,TP,FP,FN,TN,GTArea,PredArea,ProbabilityMean,ProbabilityMax,RunTag,FeatureConfig,ModelName,Modelo,ShortLabel,ModelRunId,ExperimentId,ExperimentOrder,Specificity,FalsePositiveRate,FalseNegativeRate,BalancedAccuracy,MCC,AreaRatio,AbsoluteAreaError,RelativeAreaError,FPBurden,FNBurden,PredictedPositiveFraction,PlumeSizeBin,IsEmptyPrediction,IsNearEmptyPrediction,IsSevereFalseNegative,IsSevereFalsePositive,IsOversegmented,IsUndersegmented,IsSaturatedPrediction,IsAcceptablePrediction,PrimaryQualityCategory
80605426-a03c-42da-91a5-c8cf078892b6,0.3,0.0261,0.9995,845,1085,751,334,94,38821,0.7782,0.637,0.6922,0.8888,0.3,0.0261,751,334,94,38821,845,1085,0.0261,0.9995,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9915,0.0085,0.1112,0.9401,0.7792,1.284,240,0.284,0.3953,0.1112,0.0271,Media,False,False,False,False,False,False,False,True,Aceptable
723fb882-a81f-4ab9-8093-716b47be339a,0.3,0.0136,0.9991,1659,556,472,84,1187,38257,0.4262,0.2708,0.8489,0.2845,0.3,0.0136,472,84,1187,38257,1659,556,0.0136,0.9991,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9978,0.0022,0.7155,0.6412,0.4808,0.3351,1103,-0.6649,0.0506,0.7155,0.0139,Grande,False,False,False,False,False,False,False,False,Otros
95c710dc-ee49-4694-9422-6c04f963e406,0.3,0.0144,0.9996,1433,590,413,177,1020,38390,0.4083,0.2565,0.7,0.2882,0.3,0.0144,413,177,1020,38390,1433,590,0.0144,0.9996,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9954,0.0046,0.7118,0.6418,0.4373,0.4117,843,-0.5883,0.1235,0.7118,0.0148,Grande,False,False,False,False,False,False,False,False,Otros
361fd443-6b8e-48ee-b115-9e32cf1d1a62,0.3,0.0101,0.9974,394,418,340,78,54,39528,0.8374,0.7203,0.8134,0.8629,0.3,0.0101,340,78,54,39528,394,418,0.0101,0.9974,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.998,0.002,0.1371,0.9305,0.8361,1.0609,24,0.0609,0.198,0.1371,0.0104,Pequeña,False,False,False,False,False,False,False,True,Aceptable
85ca14c8-d38e-474c-8fce-6f1973aa87c9,0.3,0.0311,0.9956,2247,1309,820,489,1427,37264,0.4612,0.2997,0.6264,0.3649,0.3,0.0311,820,489,1427,37264,2247,1309,0.0311,0.9956,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.987,0.013,0.6351,0.676,0.4555,0.5826,938,-0.4174,0.2176,0.6351,0.0327,Grande,False,False,False,False,False,False,False,True,Aceptable
63469f68-509c-45de-9a32-d7a9b525b5df,0.3,0.0206,0.9984,723,835,620,215,103,39062,0.7959,0.661,0.7425,0.8575,0.3,0.0206,620,215,103,39062,723,835,0.0206,0.9984,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9945,0.0055,0.1425,0.926,0.794,1.1549,112,0.1549,0.2974,0.1425,0.0209,Pequeña,False,False,False,False,False,False,False,True,Aceptable
82647f47-67ae-4be7-91b1-e158306dc130,0.3,0.0119,0.9978,595,512,374,138,221,39267,0.6757,0.5102,0.7305,0.6286,0.3,0.0119,374,138,221,39267,595,512,0.0119,0.9978,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9965,0.0035,0.3714,0.8125,0.6731,0.8605,83,-0.1395,0.2319,0.3714,0.0128,Pequeña,False,False,False,False,False,False,False,True,Aceptable
ddd64764-a336-4c26-b9e3-9b44cb62805a,0.3,0.0814,0.9995,3983,3399,3276,123,707,35894,0.8876,0.7979,0.9638,0.8225,0.3,0.0814,3276,123,707,35894,3983,3399,0.0814,0.9995,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9966,0.0034,0.1775,0.9095,0.8796,0.8534,584,-0.1466,0.0309,0.1775,0.085,Grande,False,False,False,False,False,False,False,True,Aceptable
07dc4337-9b82-4af3-811d-39e8a39a4b71,0.3,0.0098,0.9909,326,399,310,89,16,39585,0.8552,0.747,0.7769,0.9509,0.3,0.0098,310,89,16,39585,326,399,0.0098,0.9909,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9978,0.0022,0.0491,0.9743,0.8583,1.2239,73,0.2239,0.273,0.0491,0.01,Pequeña,False,False,False,False,False,False,False,True,Aceptable
473efe5e-d624-4f42-b7a0-79ea61ae29db,0.3,0.011,0.9979,299,442,0,442,299,39259,0.0,0.0,0.0,0.0,0.3,0.011,0,442,299,39259,299,442,0.011,0.9979,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9889,0.0111,1.0,0.4944,-0.0092,1.4783,143,0.4783,1.4783,1.0,0.0111,Pequeña,False,False,True,True,False,False,False,False,FN severo
7ff98516-0da0-455b-a797-d652d12a227e,0.3,0.0025,0.9609,2948,106,106,0,2842,37052,0.0694,0.036,1.0,0.036,0.3,0.0025,106,0,2842,37052,2948,106,0.0025,0.9609,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,1.0,0.0,0.964,0.518,0.1827,0.036,2842,-0.964,0.0,0.964,0.0026,Grande,False,True,True,False,False,True,False,False,FN severo
a161ca84-a5b9-4f6c-bd00-9cde5e535517,0.3,0.0742,0.9989,1235,3183,1228,1955,7,36810,0.5559,0.385,0.3858,0.9943,0.3,0.0742,1228,1955,7,36810,1235,3183,0.0742,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9496,0.0504,0.0057,0.9719,0.6033,2.5773,1948,1.5773,1.583,0.0057,0.0796,Media,False,False,False,False,False,False,False,False,Otros
ba82edf8-07db-49a8-9785-ef60368dd749,0.3,0.0363,0.9994,1812,1559,1414,145,398,38043,0.8389,0.7225,0.907,0.7804,0.3,0.0363,1414,145,398,38043,1812,1559,0.0363,0.9994,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9962,0.0038,0.2196,0.8883,0.8344,0.8604,253,-0.1396,0.08,0.2196,0.039,Grande,False,False,False,False,False,False,False,True,Aceptable
218623fa-8d68-4da4-9584-0f6fb2d7f33f,0.3,0.0191,0.9989,677,818,353,465,324,38858,0.4722,0.3091,0.4315,0.5214,0.3,0.0191,353,465,324,38858,677,818,0.0191,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9882,0.0118,0.4786,0.7548,0.4644,1.2083,141,0.2083,0.6869,0.4786,0.0204,Pequeña,False,False,False,False,False,False,False,True,Aceptable
08fdf4c7-9855-4229-b7e0-1082fa8a8dd7,0.3,0.0727,0.9988,3541,3189,2942,247,599,36212,0.8743,0.7767,0.9225,0.8308,0.3,0.0727,2942,247,599,36212,3541,3189,0.0727,0.9988,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9932,0.0068,0.1692,0.912,0.8642,0.9006,352,-0.0994,0.0698,0.1692,0.0797,Grande,False,False,False,False,False,False,False,True,Aceptable
bc4b9c5e-d80c-4e0f-a49e-33848627748e,0.3,0.7312,0.8773,759,39999,759,39240,0,1,0.0372,0.019,0.019,1.0,0.3,0.7312,759,39240,0,1,759,39999,0.7312,0.8773,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.0,1.0,0.0,0.5,0.0007,52.6996,39240,51.6996,51.6996,0.0,1.0,Media,False,False,False,True,True,False,True,False,Saturada
21fcd303-d2cd-41fb-943c-4a1311067fff,0.3,0.0367,0.9965,3734,1592,1574,18,2160,36248,0.5911,0.4195,0.9887,0.4215,0.3,0.0367,1574,18,2160,36248,3734,1592,0.0367,0.9965,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9995,0.0005,0.5785,0.7105,0.6266,0.4264,2142,-0.5736,0.0048,0.5785,0.0398,Grande,False,False,False,False,False,False,False,False,Otros
fb7d5115-fbdb-4ffa-9487-dd7a60745b06,0.3,0.1107,0.9992,7416,4628,4565,63,2851,32521,0.7581,0.6104,0.9864,0.6156,0.3,0.1107,4565,63,2851,32521,7416,4628,0.1107,0.9992,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9981,0.0019,0.3844,0.8068,0.7455,0.6241,2788,-0.3759,0.0085,0.3844,0.1157,Grande,False,False,False,False,False,False,False,True,Aceptable
bdd61e48-2f99-4993-a9ed-21910e2668ba,0.3,0.0324,0.9994,1872,1367,1127,240,745,37888,0.6959,0.5336,0.8244,0.602,0.3,0.0324,1127,240,745,37888,1872,1367,0.0324,0.9994,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9937,0.0063,0.398,0.7979,0.6926,0.7302,505,-0.2698,0.1282,0.398,0.0342,Grande,False,False,False,False,False,False,False,True,Aceptable
4c843d68-eb45-46ef-801b-1cb8176f95fa,0.3,0.0406,0.9989,2204,1698,1593,105,611,37691,0.8165,0.6899,0.9382,0.7228,0.3,0.0406,1593,105,611,37691,2204,1698,0.0406,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9972,0.0028,0.2772,0.86,0.8149,0.7704,506,-0.2296,0.0476,0.2772,0.0424,Grande,False,False,False,False,False,False,False,True,Aceptable
1d9b5fde-271e-4e01-a778-174d90a107ea,0.3,0.0158,0.998,2016,661,385,276,1631,37708,0.2876,0.168,0.5825,0.191,0.3,0.0158,385,276,1631,37708,2016,661,0.0158,0.998,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9927,0.0073,0.809,0.5919,0.3153,0.3279,1355,-0.6721,0.1369,0.809,0.0165,Grande,False,False,True,False,False,True,False,False,FN severo
f3758402-d1da-4faf-b97e-1a8966423efd,0.3,0.0178,0.997,1092,740,606,134,486,38774,0.6616,0.4943,0.8189,0.5549,0.3,0.0178,606,134,486,38774,1092,740,0.0178,0.997,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9966,0.0034,0.4451,0.7758,0.6669,0.6777,352,-0.3223,0.1227,0.4451,0.0185,Media,False,False,False,False,False,False,False,True,Aceptable
f1057ace-9671-4698-9701-bb5873ff72df,0.3,0.0226,0.9995,602,949,585,364,17,39034,0.7544,0.6056,0.6164,0.9718,0.3,0.0226,585,364,17,39034,602,949,0.0226,0.9995,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9908,0.0092,0.0282,0.9813,0.77,1.5764,347,0.5764,0.6047,0.0282,0.0237,Pequeña,False,False,False,False,False,False,False,True,Aceptable
9cebc57e-ce99-4559-8deb-c4640822dfcb,0.3,0.0202,0.998,481,868,292,576,189,38943,0.4329,0.2763,0.3364,0.6071,0.3,0.0202,292,576,189,38943,481,868,0.0202,0.998,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9854,0.0146,0.3929,0.7962,0.4432,1.8046,387,0.8046,1.1975,0.3929,0.0217,Pequeña,False,False,False,False,False,False,False,True,Aceptable
b19a1e1d-95ed-4782-a5eb-8fe6d51dd1e9,0.3,0.0126,0.9974,650,538,477,61,173,39289,0.803,0.6709,0.8866,0.7338,0.3,0.0126,477,61,173,39289,650,538,0.0126,0.9974,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9984,0.0016,0.2662,0.8661,0.8038,0.8277,112,-0.1723,0.0938,0.2662,0.0134,Pequeña,False,False,False,False,False,False,False,True,Aceptable
462657dc-ac28-4ba8-98c6-2f5cd8469c48,0.3,0.0341,0.9989,1054,1429,0,1429,1054,37517,0.0,0.0,0.0,0.0,0.3,0.0341,0,1429,1054,37517,1054,1429,0.0341,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9633,0.0367,1.0,0.4817,-0.0317,1.3558,375,0.3558,1.3558,1.0,0.0357,Media,False,False,True,True,False,False,False,False,FN severo
ab5cc3ca-9a66-4fc5-bab9-cd56ae4d47d4,0.3,0.0528,0.9989,2579,2218,1630,588,949,36833,0.6796,0.5147,0.7349,0.632,0.3,0.0528,1630,588,949,36833,2579,2218,0.0528,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9843,0.0157,0.368,0.8082,0.6614,0.86,361,-0.14,0.228,0.368,0.0554,Grande,False,False,False,False,False,False,False,True,Aceptable
82fde954-7e1a-4f1b-afc4-5c03ce07dae0,0.3,0.0399,0.9984,6316,1731,1489,242,4827,33442,0.3701,0.2271,0.8602,0.2358,0.3,0.0399,1489,242,4827,33442,6316,1731,0.0399,0.9984,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9928,0.0072,0.7642,0.6143,0.4096,0.2741,4585,-0.7259,0.0383,0.7642,0.0433,Grande,False,False,False,False,False,True,False,False,Subsegmentada
81d3c1af-ff38-4303-bcc5-c72eebefcb74,0.3,0.0203,0.9985,1485,846,820,26,665,38489,0.7036,0.5427,0.9693,0.5522,0.3,0.0203,820,26,665,38489,1485,846,0.0203,0.9985,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9993,0.0007,0.4478,0.7758,0.7247,0.5697,639,-0.4303,0.0175,0.4478,0.0212,Grande,False,False,False,False,False,False,False,True,Aceptable
4aedc7d2-ce34-4f8e-9f40-50a75e53a932,0.3,0.0253,0.9925,533,1118,425,693,108,38774,0.5148,0.3467,0.3801,0.7974,0.3,0.0253,425,693,108,38774,533,1118,0.0253,0.9925,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9824,0.0176,0.2026,0.8899,0.5425,2.0976,585,1.0976,1.3002,0.2026,0.028,Pequeña,False,False,False,False,False,False,False,False,Otros
b4137320-7be5-4570-9e5e-9ea494e4208a,0.3,0.0069,0.9987,880,274,209,65,671,39055,0.3622,0.2212,0.7628,0.2375,0.3,0.0069,209,65,671,39055,880,274,0.0069,0.9987,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9983,0.0017,0.7625,0.6179,0.4194,0.3114,606,-0.6886,0.0739,0.7625,0.0068,Media,False,False,False,False,False,True,False,False,Subsegmentada
451d1b62-94e4-46f4-bd6c-d0f9881bcfd5,0.3,0.0457,0.9982,522,1936,459,1477,63,38001,0.3735,0.2296,0.2371,0.8793,0.3,0.0457,459,1477,63,38001,522,1936,0.0457,0.9982,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9626,0.0374,0.1207,0.9209,0.4452,3.7088,1414,2.7088,2.8295,0.1207,0.0484,Pequeña,False,False,False,True,True,False,False,False,FP severo
ada347bc-ba2a-4da3-a04c-2711ec090fd4,0.3,0.0191,0.9989,598,827,494,333,104,39069,0.6933,0.5306,0.5973,0.8261,0.3,0.0191,494,333,104,39069,598,827,0.0191,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9915,0.0085,0.1739,0.9088,0.6973,1.3829,229,0.3829,0.5569,0.1739,0.0207,Pequeña,False,False,False,False,False,False,False,True,Aceptable
8d3c9c2d-4355-45c5-a247-6ff7734bce02,0.3,0.0216,0.9983,1746,925,312,613,1434,37641,0.2336,0.1323,0.3373,0.1787,0.3,0.0216,312,613,1434,37641,1746,925,0.0216,0.9983,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.984,0.016,0.8213,0.5813,0.2211,0.5298,821,-0.4702,0.3511,0.8213,0.0231,Grande,False,False,True,False,False,False,False,False,FN severo
95c7f58d-4252-4ec5-b969-4d6d6390c2da,0.3,0.0329,0.9993,1225,1447,541,906,684,37869,0.4049,0.2539,0.3739,0.4416,0.3,0.0329,541,906,684,37869,1225,1447,0.0329,0.9993,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9766,0.0234,0.5584,0.7091,0.386,1.1812,222,0.1812,0.7396,0.5584,0.0362,Media,False,False,False,False,False,False,False,True,Aceptable
f118bca8-fa6e-4911-8a2b-2bea0578dd5e,0.3,0.0147,0.9986,644,618,523,95,121,39261,0.8288,0.7077,0.8463,0.8121,0.3,0.0147,523,95,121,39261,644,618,0.0147,0.9986,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9976,0.0024,0.1879,0.9048,0.8263,0.9596,26,-0.0404,0.1475,0.1879,0.0154,Pequeña,False,False,False,False,False,False,False,True,Aceptable
0b7963f1-5291-4749-9672-8c9c4e283274,0.3,0.0084,0.9982,1457,334,284,50,1173,38493,0.3171,0.1885,0.8503,0.1949,0.3,0.0084,284,50,1173,38493,1457,334,0.0084,0.9982,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9987,0.0013,0.8051,0.5968,0.3986,0.2292,1123,-0.7708,0.0343,0.8051,0.0084,Grande,False,False,True,False,False,True,False,False,FN severo
c501864e-5ec8-4fe5-86a6-844a243542f9,0.3,0.1631,0.9991,5483,6841,4993,1848,490,32669,0.8103,0.6811,0.7299,0.9106,0.3,0.1631,4993,1848,490,32669,5483,6841,0.1631,0.9991,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9465,0.0535,0.0894,0.9285,0.7829,1.2477,1358,0.2477,0.337,0.0894,0.171,Grande,False,False,False,False,False,False,False,True,Aceptable
b6b5e867-19ed-47e8-9588-3c8ee60479ff,0.3,0.0142,0.9876,512,608,437,171,75,39317,0.7804,0.6398,0.7188,0.8535,0.3,0.0142,437,171,75,39317,512,608,0.0142,0.9876,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9957,0.0043,0.1465,0.9246,0.7802,1.1875,96,0.1875,0.334,0.1465,0.0152,Pequeña,False,False,False,False,False,False,False,True,Aceptable
3db1c59f-7229-4cab-944f-291cec3f8ca9,0.3,0.021,0.9994,2463,892,891,1,1572,37536,0.5311,0.3616,0.9989,0.3618,0.3,0.021,891,1,1572,37536,2463,892,0.021,0.9994,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,1.0,0.0,0.6382,0.6809,0.5889,0.3622,1571,-0.6378,0.0004,0.6382,0.0223,Grande,False,False,False,False,False,False,False,False,Otros
c5a898d0-2eb1-417d-b232-7efa68a044f4,0.3,0.0135,0.9989,856,562,533,29,323,39115,0.7518,0.6023,0.9484,0.6227,0.3,0.0135,533,29,323,39115,856,562,0.0135,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9993,0.0007,0.3773,0.811,0.7647,0.6565,294,-0.3435,0.0339,0.3773,0.014,Media,False,False,False,False,False,False,False,True,Aceptable
b9af967e-a74a-4efa-b567-07a5f3be7ffd,0.3,0.0168,0.9984,799,698,684,14,115,39187,0.9138,0.8413,0.9799,0.8561,0.3,0.0168,684,14,115,39187,799,698,0.0168,0.9984,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9996,0.0004,0.1439,0.9279,0.9144,0.8736,101,-0.1264,0.0175,0.1439,0.0174,Media,False,False,False,False,False,False,False,True,Aceptable
d4667ef7-931b-40eb-a8d9-aec516f17cd8,0.3,0.0344,0.9998,273,1423,8,1415,265,38312,0.0094,0.0047,0.0056,0.0293,0.3,0.0344,8,1415,265,38312,273,1423,0.0344,0.9998,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9644,0.0356,0.9707,0.4968,-0.0028,5.2125,1150,4.2125,5.1832,0.9707,0.0356,Pequeña,False,False,True,True,True,False,False,False,FN severo
e86b2340-48b2-44b5-81ac-4ba9763acc70,0.3,0.0472,0.9987,360,2042,357,1685,3,37955,0.2973,0.1746,0.1748,0.9917,0.3,0.0472,357,1685,3,37955,360,2042,0.0472,0.9987,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9575,0.0425,0.0083,0.9746,0.4073,5.6722,1682,4.6722,4.6806,0.0083,0.051,Pequeña,False,False,False,True,True,False,False,False,FP severo
4ee10b33-67bf-4803-9a2d-2aa96eac2c97,0.3,0.0204,0.9993,608,836,602,234,6,39158,0.8338,0.715,0.7201,0.9901,0.3,0.0204,602,234,6,39158,608,836,0.0204,0.9993,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9941,0.0059,0.0099,0.9921,0.8418,1.375,228,0.375,0.3849,0.0099,0.0209,Pequeña,False,False,False,False,False,False,False,True,Aceptable
6bea6070-2dd7-4847-91ae-6d063eb8ac20,0.3,0.0313,0.9987,532,1320,512,808,20,38660,0.5529,0.3821,0.3879,0.9624,0.3,0.0313,512,808,20,38660,532,1320,0.0313,0.9987,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9795,0.0205,0.0376,0.971,0.604,2.4812,788,1.4812,1.5188,0.0376,0.033,Pequeña,False,False,False,False,False,False,False,False,Otros
a30de530-d636-43a9-bfe1-dc7059516ca6,0.3,0.0176,0.9995,870,719,592,127,278,39003,0.7451,0.5938,0.8234,0.6805,0.3,0.0176,592,127,278,39003,870,719,0.0176,0.9995,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9968,0.0032,0.3195,0.8386,0.7435,0.8264,151,-0.1736,0.146,0.3195,0.018,Media,False,False,False,False,False,False,False,True,Aceptable
a2ca283c-1a35-4590-a604-4074f7e920fa,0.3,0.0265,0.9974,600,1103,70,1033,530,38367,0.0822,0.0429,0.0635,0.1167,0.3,0.0265,70,1033,530,38367,600,1103,0.0265,0.9974,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9738,0.0262,0.8833,0.5452,0.0671,1.8383,503,0.8383,1.7217,0.8833,0.0276,Pequeña,False,False,True,True,False,False,False,False,FN severo
522bcfea-050d-4d8b-850f-c9a428570c2e,0.3,0.0199,0.9931,420,865,274,591,146,38989,0.4265,0.271,0.3168,0.6524,0.3,0.0199,274,591,146,38989,420,865,0.0199,0.9931,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9851,0.0149,0.3476,0.8187,0.4467,2.0595,445,1.0595,1.4071,0.3476,0.0216,Pequeña,False,False,False,False,False,False,False,False,Otros
3f92af0d-54bd-4b7b-8b85-087aaf2fdeba,0.3,0.0362,0.9996,934,1542,914,628,20,38438,0.7383,0.5851,0.5927,0.9786,0.3,0.0362,914,628,20,38438,934,1542,0.0362,0.9996,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9839,0.0161,0.0214,0.9813,0.755,1.651,608,0.651,0.6724,0.0214,0.0386,Media,False,False,False,False,False,False,False,True,Aceptable
7804f4d4-c3b9-4661-a22e-834478ae4450,0.3,0.0158,0.9982,773,619,489,130,284,39097,0.7026,0.5415,0.79,0.6326,0.3,0.0158,489,130,284,39097,773,619,0.0158,0.9982,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9967,0.0033,0.3674,0.8146,0.7018,0.8008,154,-0.1992,0.1682,0.3674,0.0155,Media,False,False,False,False,False,False,False,True,Aceptable
