ModelName,Modelo,SampleId,Fluxrate,FluxrateTH,LogFluxrate,FluxrateBin,FluxrateRelativeUncertainty,FluxrateUncertaintyBin,GTArea,PlumeSizeBin,WindSpeed10m,WindSpeedBin,DeltaDice,DeltaRecall,DeltaPrecision,DeltaFPBurden,DeltaFNBurden,DeltaFalseNegativeRate,DeltaAreaRatio
SimpleUNet,U-Net simple,991a4b55-eef1-4d55-bebb-425ac1280f6b,10313.017,10.313,4.0134,Alto,0.3673,Media,1049,Media,3.6779,Medio,0.0491,0.0029,0.095,-0.1125,-0.0029,-0.0029,-0.1096
SimpleUNet,U-Net simple,47ab41ef-ccc3-43a8-832f-ddf6bd783dd8,3894.4863,3.8945,3.5905,Medio,0.3698,Media,2574,Grande,3.8224,Medio,0.008,0.0225,-0.0489,0.0501,-0.0225,-0.0225,0.0726
SimpleUNet,U-Net simple,1cfb5590-b5be-469e-907b-cd89331a0f5e,13358.548,13.3585,4.1258,Alto,0.4005,Alta,3624,Grande,5.3902,Alto,0.0353,0.0599,-0.0097,0.0124,-0.0599,-0.0599,0.0723
SimpleUNet,U-Net simple,15a72403-7967-44cd-acc7-f8a265f1f07b,1374.711,1.3747,3.1382,Bajo,0.3053,Baja,266,Pequeña,2.08,Bajo,0.0412,-0.0789,0.1139,-0.3083,0.0789,0.0789,-0.3872
SimpleUNet,U-Net simple,b16dd610-f395-436b-b144-4e364fe01434,10866.358,10.8664,4.0361,Alto,0.3708,Media,2628,Grande,3.8566,Medio,0.2966,0.2139,0.2822,-0.0316,-0.2139,-0.2139,0.1823
SimpleUNet,U-Net simple,5e9b0195-78ce-42b1-b53e-bedcf9761f3d,5675.511,5.6755,3.754,Medio,0.427,Alta,1293,Media,7.8093,Alto,-0.0173,-0.1408,0.0784,-0.1655,0.1408,0.1408,-0.3063
SimpleUNet,U-Net simple,1f21a753-0eb6-4153-a79e-168cf06827fb,6016.34,6.0163,3.7793,Alto,0.4336,Alta,493,Pequeña,8.6082,Alto,-0.2484,-0.0609,-0.3576,0.6694,0.0609,0.0609,0.6085
SimpleUNet,U-Net simple,94e58b06-3433-44c4-98fd-ba5d8e2e944d,1015.2185,1.0152,3.0066,Bajo,0.3796,Media,202,Pequeña,3.8805,Medio,-0.1349,-0.203,0.1773,-0.1238,0.203,0.203,-0.3267
SimpleUNet,U-Net simple,d6a933a1-6d72-4cdb-84b3-dd13b5189495,3179.0781,3.1791,3.5023,Medio,0.2402,Baja,1852,Grande,1.2514,Bajo,-0.1365,-0.2457,0.1106,-0.1091,0.2457,0.2457,-0.3548
SimpleUNet,U-Net simple,37a57502-f59e-4b52-bf24-53e9b457b802,4689.3296,4.6893,3.6711,Medio,0.2697,Baja,2615,Grande,1.5941,Bajo,-0.0869,-0.1763,0.0199,-0.0363,0.1763,0.1763,-0.2126
SimpleUNet,U-Net simple,3c04bbc4-3de5-4912-9ed1-1f2ecffad5cd,19058.68,19.0587,4.2801,Alto,0.4112,Alta,1455,Grande,6.1573,Alto,-0.1027,-0.2076,-0.0475,-0.0405,0.2076,0.2076,-0.2481
SimpleUNet,U-Net simple,280fff6f-830d-42ba-9f10-13124c439912,3261.5515,3.2616,3.5134,Medio,0.3059,Baja,408,Pequeña,2.1051,Bajo,0.0127,-0.0441,0.0404,-0.1078,0.0441,0.0441,-0.152
SimpleUNet,U-Net simple,21aa657b-3b5b-4ba9-b083-28856a19e269,1743.0393,1.743,3.2413,Bajo,0.3624,Media,679,Pequeña,3.4612,Medio,0.1764,0.2253,0.1397,-0.4816,-0.2253,-0.2253,-0.2563
SimpleUNet,U-Net simple,7da8fe98-5e6c-4c83-a47b-4a72ac439296,11855.61,11.8556,4.0739,Alto,0.2864,Baja,2665,Grande,1.8107,Bajo,-0.0571,-0.1103,0.0223,-0.0248,0.1103,0.1103,-0.1351
SimpleUNet,U-Net simple,63ca86aa-039c-4ed1-9be1-bdbd8184502b,1795.4137,1.7954,3.2542,Bajo,0.3325,Baja,639,Pequeña,2.6412,Bajo,0.4068,0.5086,0.3389,0.2269,-0.5086,-0.5086,0.7355
SimpleUNet,U-Net simple,facc75d3-69fc-460b-87dd-241c717ca120,16865.096,16.8651,4.227,Alto,0.4106,Alta,2717,Grande,6.1331,Alto,0.1018,0.2267,-0.0344,0.0986,-0.2267,-0.2267,0.3254
SimpleUNet,U-Net simple,0a69f847-748b-4116-a815-d28ce4067384,2830.7952,2.8308,3.4519,Bajo,0.4338,Alta,646,Pequeña,8.2849,Alto,-0.1898,0.0093,-0.4662,0.9799,-0.0093,-0.0093,0.9892
SimpleUNet,U-Net simple,22286974-d37b-4b37-b945-49351b1e40f1,2806.451,2.8065,3.4482,Bajo,0.3896,Alta,1292,Media,4.6411,Alto,-0.007,-0.0155,0.051,-0.0302,0.0155,0.0155,-0.0457
SimpleUNet,U-Net simple,23aed2b3-0f66-4d71-92f2-97fde0a9a1a1,9332.962,9.333,3.97,Alto,0.3987,Alta,510,Pequeña,5.3559,Alto,0.1925,-0.0196,0.1859,-1.4333,0.0196,0.0196,-1.4529
SimpleUNet,U-Net simple,029c3bd4-3fac-4cb3-8976-eda0fb7125ef,7774.5034,7.7745,3.8907,Alto,0.2738,Baja,2370,Grande,1.6326,Bajo,-0.2879,-0.5747,0.0507,-0.2684,0.5747,0.5747,-0.843
SimpleUNet,U-Net simple,6f4a2df3-5ea3-4fec-b7ac-b72b49d9f24e,6576.7275,6.5767,3.818,Alto,0.3919,Alta,1446,Grande,4.8654,Alto,-0.0012,-0.0553,0.055,-0.0726,0.0553,0.0553,-0.1279
SimpleUNet,U-Net simple,8d43fbee-928b-4fa3-b2af-6b932177d0e3,5991.245,5.9912,3.7775,Medio,0.1471,Baja,7535,Grande,0.5607,Bajo,-0.1994,-0.2322,0.0007,-0.0025,0.2322,0.2322,-0.2348
SimpleUNet,U-Net simple,86d78fd9-1c96-45ea-853f-f2849411105d,4838.3735,4.8384,3.6847,Medio,0.3771,Media,1610,Grande,4.0545,Medio,0.0129,-0.0708,0.065,-0.1404,0.0708,0.0708,-0.2112
SimpleUNet,U-Net simple,5b820e47-5e76-46b1-9f85-8f1d542ddd71,6699.2554,6.6993,3.826,Alto,0.4029,Alta,366,Pequeña,5.6665,Alto,0.0145,0.0027,0.0097,-0.3579,-0.0027,-0.0027,-0.3552
SimpleUNet,U-Net simple,df42ef5e-80c0-4f3b-9cb4-4fadc13d6e12,3479.5203,3.4795,3.5415,Medio,0.2612,Baja,1508,Grande,1.4825,Bajo,0.7541,0.87,-0.0354,0.25,-0.87,-0.87,1.12
SimpleUNet,U-Net simple,0239e96f-853c-47fa-b8b3-b9cac712534b,9654.565,9.6546,3.9847,Alto,0.3299,Baja,1914,Grande,2.6035,Bajo,-0.0386,-0.0549,-0.0277,0.0282,0.0549,0.0549,-0.0266
SimpleUNet,U-Net simple,e8133a71-47f2-4940-a73e-defc4b96d748,4840.515,4.8405,3.6849,Medio,0.4077,Alta,1378,Media,5.9029,Alto,0.1583,0.2358,0.0095,0.0022,-0.2358,-0.2358,0.238
SimpleUNet,U-Net simple,2dd2956c-0a2e-41be-97dd-7d55f2ebac28,14769.647,14.7696,4.1694,Alto,0.3298,Baja,2491,Grande,2.6128,Bajo,-0.0309,-0.2332,0.1565,-0.2473,0.2332,0.2332,-0.4805
SimpleUNet,U-Net simple,e57557e3-ec88-4bd3-9189-b9af1648454d,4706.439,4.7064,3.6727,Medio,0.2879,Baja,974,Media,1.8314,Bajo,0.0015,-0.0041,0.0049,-0.0092,0.0041,0.0041,-0.0133
SimpleUNet,U-Net simple,86fd8eee-b094-47e6-8387-d9eff8c9c075,1416.6675,1.4167,3.1513,Bajo,0.3062,Baja,469,Pequeña,2.1192,Bajo,0.1509,-0.1599,0.2876,-0.8102,0.1599,0.1599,-0.9701
SimpleUNet,U-Net simple,5171256d-8578-4355-b9a4-24f924b2c556,1716.4645,1.7165,3.2346,Bajo,0.3618,Media,395,Pequeña,3.4338,Medio,-0.1072,0.0608,-0.2376,0.4152,-0.0608,-0.0608,0.4759
SimpleUNet,U-Net simple,c63b3179-5c8b-42bf-8447-08bc6d802bd1,2574.2998,2.5743,3.4107,Bajo,0.1866,Baja,2274,Grande,0.8024,Bajo,-0.1854,-0.292,0.0486,-0.0427,0.292,0.292,-0.3347
SimpleUNet,U-Net simple,0492b1ba-a8aa-46d2-ab45-ad2afab63335,5798.9126,5.7989,3.7633,Medio,0.3934,Alta,1000,Media,5.0268,Alto,0.055,0.108,0.028,0.106,-0.108,-0.108,0.214
SimpleUNet,U-Net simple,01ffb8d0-17c1-4c41-8e8e-a06b2cab662a,3680.7695,3.6808,3.5659,Medio,0.3849,Media,999,Media,4.451,Medio,-0.0337,-0.1011,0.0492,-0.0941,0.1011,0.1011,-0.1952
SimpleUNet,U-Net simple,e437a93f-c599-4188-a489-fc7a48e1e631,1781.0052,1.781,3.2507,Bajo,0.3013,Baja,275,Pequeña,2.0365,Bajo,0.2492,0.7164,0.1508,3.2109,-0.7164,-0.7164,3.9273
SimpleUNet,U-Net simple,72112cad-fe9d-469f-8677-4e96f8b10e96,2654.9207,2.6549,3.4241,Bajo,0.4125,Alta,533,Pequeña,6.1302,Alto,-0.0111,0.0525,-0.0586,0.1088,-0.0525,-0.0525,0.1614
SimpleUNet,U-Net simple,660ef95f-261b-43d2-ba77-b257d89cd146,1820.8849,1.8209,3.2603,Bajo,0.4124,Alta,512,Pequeña,6.0296,Alto,0.0,0.0,1.0,-0.291,0.0,0.0,-0.291
SimpleUNet,U-Net simple,a03535e3-65dd-410e-af56-0949b19babb1,2131.6301,2.1316,3.3287,Bajo,0.4147,Alta,391,Pequeña,6.1869,Alto,-0.1213,-0.2276,-0.0815,0.4962,0.2276,0.2276,0.2685
SimpleUNet,U-Net simple,681256b9-41d5-4d9d-9063-d5fa17773661,4651.184,4.6512,3.6676,Medio,0.3163,Baja,998,Media,2.3198,Bajo,0.0644,0.1713,-0.1657,0.2565,-0.1713,-0.1713,0.4279
SimpleUNet,U-Net simple,8472feed-85b9-45bd-bcf2-5b93af4ab9f7,4784.312,4.7843,3.6798,Medio,0.4147,Alta,511,Pequeña,6.3472,Alto,0.0491,0.002,0.0586,-0.2348,-0.002,-0.002,-0.2329
SimpleUNet,U-Net simple,d32d208e-5921-4543-b191-6f278884bc2d,11017.78,11.0178,4.0421,Alto,0.1394,Baja,8836,Grande,0.5198,Bajo,-0.1031,-0.0951,0.0533,-0.0379,0.0951,0.0951,-0.133
SimpleUNet,U-Net simple,cf9961eb-10bd-4eac-8b4e-7128e0c1b170,3207.574,3.2076,3.5062,Medio,0.3627,Media,1036,Media,3.528,Medio,0.2995,0.3292,0.1218,0.028,-0.3292,-0.3292,0.3571
SimpleUNet,U-Net simple,92010314-21bc-4330-94cb-6a4a058f3f81,9057.24,9.0572,3.957,Alto,0.204,Baja,4068,Grande,0.937,Bajo,-0.2933,-0.3346,0.0101,-0.0199,0.3346,0.3346,-0.3545
SimpleUNet,U-Net simple,2d177b6a-d51e-41f9-abf6-40a437b0ae92,1318.7372,1.3187,3.1202,Bajo,0.1299,Baja,1275,Media,0.4634,Bajo,-0.3041,-0.3875,0.0288,-0.0941,0.3875,0.3875,-0.4816
SimpleUNet,U-Net simple,a571f902-ec63-49b6-90dc-8a68e19045f1,3975.925,3.9759,3.5994,Medio,0.3914,Alta,451,Pequeña,4.8639,Alto,-0.2463,-0.0931,-0.2442,1.3503,0.0931,0.0931,1.2572
SimpleUNet,U-Net simple,1a6552e7-13ed-44bc-acd5-cd88ce1bdec9,2571.0076,2.571,3.4101,Bajo,0.4066,Alta,860,Media,5.667,Alto,0.0042,0.2128,-0.1919,0.3105,-0.2128,-0.2128,0.5233
SimpleUNet,U-Net simple,ea35fc33-3b7a-434e-bed8-c22680100bbb,16311.997,16.312,4.2125,Alto,0.356,Media,4122,Grande,3.3587,Medio,0.0423,0.0017,0.0863,-0.0885,-0.0017,-0.0017,-0.0869
SimpleUNet,U-Net simple,4a361b5a-602e-4863-878e-55e0dc1b556f,4506.3013,4.5063,3.6538,Medio,0.4066,Alta,1142,Media,5.7744,Alto,0.2337,0.2032,0.274,-0.1786,-0.2032,-0.2032,0.0245
SimpleUNet,U-Net simple,a6991827-a723-4966-8d34-7f4ae559a965,1198.3402,1.1983,3.0786,Bajo,0.3075,Baja,456,Pequeña,2.1003,Bajo,0.1836,0.2171,0.1538,-0.3925,-0.2171,-0.2171,-0.1754
SimpleUNet,U-Net simple,e981849f-23e4-4d8e-9618-a7a7298c47ac,1667.923,1.6679,3.2222,Bajo,0.3967,Alta,967,Media,4.9036,Alto,0.0787,0.1272,-0.0368,0.0393,-0.1272,-0.1272,0.1665
SimpleUNet,U-Net simple,3314987e-9929-4c5a-bf7a-b7a748041270,1064.127,1.0641,3.027,Bajo,0.2944,Baja,317,Pequeña,1.8797,Bajo,-0.0434,0.3785,-0.1427,1.8107,-0.3785,-0.3785,2.1893
SimpleUNet,U-Net simple,643ee2b0-3a87-42a5-854b-142993e6ea58,1621.3218,1.6213,3.2099,Bajo,0.3362,Baja,370,Pequeña,2.7421,Bajo,-0.046,0.1595,-0.0757,0.7405,-0.1595,-0.1595,0.9
SimpleUNet,U-Net simple,2402f7b6-7d46-4de7-8f0a-fef3fa17fc11,1939.7911,1.9398,3.2878,Bajo,0.3849,Media,582,Pequeña,4.3525,Medio,0.2136,0.2629,0.052,0.0241,-0.2629,-0.2629,0.2869
SimpleUNet,U-Net simple,81c1e43b-e313-46fe-849c-142e8472a93c,1386.2217,1.3862,3.1418,Bajo,0.3325,Baja,1073,Media,2.6114,Bajo,-0.0305,0.5443,-0.3148,1.7297,-0.5443,-0.5443,2.274
SimpleUNet,U-Net simple,11a0d334-13ae-45e1-a7ae-29906c5a8c29,2896.2976,2.8963,3.4618,Bajo,0.3403,Baja,688,Pequeña,2.8527,Bajo,0.006,0.0015,0.0079,-0.0262,-0.0015,-0.0015,-0.0247
SimpleUNet,U-Net simple,c070c029-1a4f-4739-951a-7088924e5a28,3506.1665,3.5062,3.5448,Medio,0.3426,Media,1250,Media,2.9063,Medio,-0.0993,-0.0528,-0.1475,0.1664,0.0528,0.0528,0.1136
SimpleUNet,U-Net simple,497f0f4b-4a1e-4e7c-8b6b-9c839f47abb5,6087.989,6.088,3.7845,Alto,0.3503,Media,1638,Grande,3.1481,Medio,0.0406,0.0183,0.0688,-0.0653,-0.0183,-0.0183,-0.047
SimpleUNet,U-Net simple,42885ec3-1add-4bf7-8af9-ff7c98ab2731,727.1402,0.7271,2.8616,Bajo,0.2001,Baja,593,Pequeña,0.8649,Bajo,0.2397,0.3204,0.1915,1.3137,-0.3204,-0.3204,1.6341
SimpleUNet,U-Net simple,a7e117eb-9972-4ee0-ab75-3fb22431f049,5179.024,5.179,3.7142,Medio,0.3887,Alta,706,Pequeña,4.7401,Alto,0.0742,0.3201,-0.2094,0.5142,-0.3201,-0.3201,0.8343
SimpleUNet,U-Net simple,bc89ef51-8fbb-49a6-b54a-0411df0b55ed,1890.0499,1.89,3.2765,Bajo,0.3952,Alta,802,Media,4.9245,Alto,0.0474,0.0112,0.0805,-0.5586,-0.0112,-0.0112,-0.5474
SimpleUNet,U-Net simple,0531a363-b690-4735-94ab-aaec3aa00600,3375.021,3.375,3.5283,Medio,0.3666,Media,1984,Grande,3.671,Medio,-0.1125,-0.1779,-0.0189,0.0025,0.1779,0.1779,-0.1754
SimpleUNet,U-Net simple,4c0fbc96-cfa1-4473-85ac-aca783b99f6d,21540.27,21.5403,4.3333,Alto,0.3819,Media,3340,Grande,4.3112,Medio,0.2398,0.2841,0.1611,-0.0257,-0.2841,-0.2841,0.2584
SimpleUNet,U-Net simple,532dd3f2-af5f-4cbd-8336-57bb733c71cb,2443.5374,2.4435,3.388,Bajo,0.3893,Alta,683,Pequeña,4.6233,Alto,-0.3596,-0.2635,0.434,-0.202,0.2635,0.2635,-0.4656
SimpleUNet,U-Net simple,e802a764-418c-4366-8f7b-075a5ce21fdf,8897.207,8.8972,3.9493,Alto,0.4226,Alta,770,Media,7.2781,Alto,-0.0002,-0.0831,0.0566,-0.126,0.0831,0.0831,-0.2091
SimpleUNet,U-Net simple,4c7938f8-82ce-4146-a02d-225424cd6b65,1415.4176,1.4154,3.1509,Bajo,0.4182,Alta,117,Pequeña,6.1275,Alto,0.1373,0.0,0.0863,-6.641,0.0,0.0,-6.641
SimpleUNet,U-Net simple,bff12c1a-a64a-4e2a-a85d-976b8863155c,10067.347,10.0673,4.0029,Alto,0.4128,Alta,1152,Media,6.3089,Alto,-0.1515,-0.0582,-0.1562,0.7908,0.0582,0.0582,0.7326
SimpleUNet,U-Net simple,0b7ba560-baa5-4c28-b8d6-84c7fbda92ce,3182.7131,3.1827,3.5028,Medio,0.3707,Media,1159,Media,3.8183,Medio,-0.0058,-0.0164,0.0408,-0.0345,0.0164,0.0164,-0.0509
SimpleUNet,U-Net simple,5cff1fc8-b5e2-45f9-9e85-182fe4719e6c,33480.375,33.4804,4.5248,Alto,0.2566,Baja,4979,Grande,1.4183,Bajo,-0.1984,-0.3029,0.0089,-0.1492,0.3029,0.3029,-0.4521
SimpleUNet,U-Net simple,a61cd7db-f827-477a-b6cb-e3dadfbfb6db,2982.454,2.9825,3.4746,Medio,0.3061,Baja,1557,Grande,2.0758,Bajo,-0.0,0.0,-0.0,0.079,0.0,0.0,0.079
SimpleUNet,U-Net simple,aff5c202-bef6-4f4d-a343-db514d362fe7,2666.021,2.666,3.4259,Bajo,0.2693,Baja,646,Pequeña,1.5757,Bajo,-0.1309,-0.1238,-0.1334,0.178,0.1238,0.1238,0.0542
SimpleUNet,U-Net simple,1f74ef25-24aa-435d-b707-003a81d62a21,1729.0945,1.7291,3.2378,Bajo,0.3786,Media,1964,Grande,4.072,Medio,0.0,0.0,0.0,-0.0025,0.0,0.0,-0.0025
SimpleUNet,U-Net simple,1017caf2-e6a8-482b-b176-fbf2beaa7c71,915.6203,0.9156,2.9617,Bajo,0.1515,Baja,749,Media,0.5685,Bajo,0.0901,0.2363,-0.1843,0.1963,-0.2363,-0.2363,0.4326
SimpleUNet,U-Net simple,4b36bee7-9504-4fdf-9faa-985d0541a550,2258.0835,2.2581,3.3537,Bajo,0.3776,Media,830,Media,4.0564,Medio,-0.071,0.1783,-0.2716,0.5265,-0.1783,-0.1783,0.7048
SimpleUNet,U-Net simple,a561a782-5a2d-482a-b297-66d3b2240eab,3114.9875,3.115,3.4935,Medio,0.386,Media,928,Media,4.4933,Medio,0.1878,0.2414,0.0348,0.0172,-0.2414,-0.2414,0.2586
SimpleUNet,U-Net simple,44c4379a-9961-4103-b177-cc9b535aa513,4814.6436,4.8146,3.6826,Medio,0.3929,Alta,1298,Media,4.894,Alto,0.0715,0.0786,0.036,-0.0185,-0.0786,-0.0786,0.0601
SimpleUNet,U-Net simple,046a5795-be62-4e21-ab46-10700026e8af,1859.5458,1.8595,3.2694,Bajo,0.3451,Media,1250,Media,2.9547,Medio,-0.0157,-0.0232,0.0325,-0.0184,0.0232,0.0232,-0.0416
SimpleUNet,U-Net simple,d50e3f63-c7b9-4cf3-ad40-b63ae65b6582,4179.4478,4.1794,3.6211,Medio,0.3217,Baja,602,Pequeña,2.428,Bajo,-0.0287,-0.0648,-0.0042,-0.0166,0.0648,0.0648,-0.0814
SimpleUNet,U-Net simple,998c7e5e-76e2-4afe-b1fa-332efe35c866,2061.0383,2.061,3.3141,Bajo,0.2836,Baja,793,Media,1.7691,Bajo,0.0948,0.5006,-0.3978,0.9105,-0.5006,-0.5006,1.4111
SimpleUNet,U-Net simple,2addea9b-705e-48df-a6b9-1563dd358cf2,11546.429,11.5464,4.0624,Alto,0.3859,Media,985,Media,4.5177,Medio,-0.0203,0.0,-0.0364,0.0467,0.0,0.0,0.0467
SimpleUNet,U-Net simple,9aad4908-283f-4d96-90d8-4dbd2a95fd20,8835.269,8.8353,3.9462,Alto,0.4172,Alta,1035,Media,6.757,Alto,0.089,0.1585,0.0231,0.087,-0.1585,-0.1585,0.2454
SimpleUNet,U-Net simple,45e4fc20-478d-481d-81d7-56491ea74b17,885.5847,0.8856,2.9472,Bajo,0.2711,Baja,269,Pequeña,1.5455,Bajo,-0.1454,0.1152,-0.1722,1.487,-0.1152,-0.1152,1.6022
SimpleUNet,U-Net simple,e77e8be7-2bcd-4733-b99d-1bb80796ccfc,11175.985,11.176,4.0483,Alto,0.3745,Media,1729,Grande,4.0544,Medio,0.0114,-0.2903,0.1712,-0.5778,0.2903,0.2903,-0.8681
SimpleUNet,U-Net simple,c174d1a9-7c9a-4bea-9a56-7b7314795c2e,2466.704,2.4667,3.3921,Bajo,0.3838,Media,353,Pequeña,4.3559,Medio,0.0808,-0.0142,0.1231,-0.2946,0.0142,0.0142,-0.3088
SimpleUNet,U-Net simple,80605426-a03c-42da-91a5-c8cf078892b6,4458.6416,4.4586,3.6492,Medio,0.3922,Alta,845,Media,4.8465,Alto,0.052,0.1669,-0.0381,0.1183,-0.1669,-0.1669,0.2852
SimpleUNet,U-Net simple,723fb882-a81f-4ab9-8093-716b47be339a,4780.276,4.7803,3.6795,Medio,0.3742,Media,1659,Grande,3.9815,Medio,-0.1287,-0.126,-0.0266,-0.009,0.126,0.126,-0.135
SimpleUNet,U-Net simple,95c710dc-ee49-4694-9422-6c04f963e406,11028.1045,11.0281,4.0425,Alto,0.4152,Alta,1433,Grande,6.4808,Alto,0.0048,0.0705,-0.1866,0.2156,-0.0705,-0.0705,0.2861
SimpleUNet,U-Net simple,361fd443-6b8e-48ee-b115-9e32cf1d1a62,3329.8748,3.3299,3.5224,Medio,0.3146,Baja,394,Pequeña,2.2865,Bajo,-0.2555,-0.0711,-0.3107,0.8376,0.0711,0.0711,0.7665
SimpleUNet,U-Net simple,85ca14c8-d38e-474c-8fce-6f1973aa87c9,13748.677,13.7487,4.1383,Alto,0.4043,Alta,2247,Grande,5.6525,Alto,-0.1668,-0.1179,-0.2455,0.2595,0.1179,0.1179,0.1415
SimpleUNet,U-Net simple,63469f68-509c-45de-9a32-d7a9b525b5df,6869.458,6.8695,3.8369,Alto,0.3441,Media,723,Pequeña,2.9646,Medio,0.0479,-0.0415,0.0714,-0.2669,0.0415,0.0415,-0.3084
SimpleUNet,U-Net simple,82647f47-67ae-4be7-91b1-e158306dc130,2449.1018,2.4491,3.389,Bajo,0.3866,Media,595,Pequeña,4.4908,Medio,0.1181,0.1244,0.106,-0.2269,-0.1244,-0.1244,-0.1025
SimpleUNet,U-Net simple,ddd64764-a336-4c26-b9e3-9b44cb62805a,10648.703,10.6487,4.0273,Alto,0.241,Baja,3983,Grande,1.2473,Bajo,-0.2244,-0.3276,0.0192,-0.0233,0.3276,0.3276,-0.351
SimpleUNet,U-Net simple,07dc4337-9b82-4af3-811d-39e8a39a4b71,5780.779,5.7808,3.762,Medio,0.4499,Alta,326,Pequeña,11.5113,Alto,-0.088,0.0,-0.1028,0.3712,0.0,0.0,0.3712
SimpleUNet,U-Net simple,473efe5e-d624-4f42-b7a0-79ea61ae29db,1053.707,1.0537,3.0227,Bajo,0.3986,Alta,299,Pequeña,4.7037,Alto,0.0678,0.194,0.0348,0.7826,-0.194,-0.194,0.9766
SimpleUNet,U-Net simple,7ff98516-0da0-455b-a797-d652d12a227e,3926.127,3.9261,3.594,Medio,0.149,Baja,2948,Grande,0.5666,Bajo,-0.0416,-0.0254,-0.0373,0.0034,0.0254,0.0254,-0.022
SimpleUNet,U-Net simple,a161ca84-a5b9-4f6c-bd00-9cde5e535517,12230.442,12.2304,4.0874,Alto,0.3061,Baja,1235,Media,2.1245,Bajo,-0.0913,-0.0081,-0.0951,0.464,0.0081,0.0081,0.4559
SimpleUNet,U-Net simple,ba82edf8-07db-49a8-9785-ef60368dd749,5240.7856,5.2408,3.7194,Medio,0.3352,Baja,1812,Grande,2.7376,Bajo,-0.1015,-0.1131,-0.0795,0.0535,0.1131,0.1131,-0.0596
SimpleUNet,U-Net simple,218623fa-8d68-4da4-9584-0f6fb2d7f33f,2717.298,2.7173,3.4341,Bajo,0.3455,Media,677,Pequeña,2.9965,Medio,-0.0717,-0.0251,-0.1328,0.1817,0.0251,0.0251,0.1566
SimpleUNet,U-Net simple,08fdf4c7-9855-4229-b7e0-1082fa8a8dd7,12970.989,12.971,4.113,Alto,0.2361,Baja,3541,Grande,1.2167,Bajo,-0.4806,-0.6289,0.0671,-0.0791,0.6289,0.6289,-0.708
SimpleUNet,U-Net simple,bc4b9c5e-d80c-4e0f-a49e-33848627748e,1406.3221,1.4063,3.1481,Bajo,0.4111,Alta,759,Media,5.6407,Alto,0.0372,1.0,-0.981,51.7009,-1.0,-1.0,52.7009
SimpleUNet,U-Net simple,21fcd303-d2cd-41fb-943c-4a1311067fff,24373.611,24.3736,4.3869,Alto,0.4148,Alta,3734,Grande,6.5028,Alto,0.4059,0.4119,0.012,-0.0008,-0.4119,-0.4119,0.4111
SimpleUNet,U-Net simple,fb7d5115-fbdb-4ffa-9487-dd7a60745b06,10913.685,10.9137,4.038,Alto,0.132,Baja,7416,Grande,0.4818,Bajo,-0.4577,-0.3951,0.0084,-0.0044,0.3951,0.3951,-0.3995
SimpleUNet,U-Net simple,bdd61e48-2f99-4993-a9ed-21910e2668ba,4491.469,4.4915,3.6524,Medio,0.3259,Baja,1872,Grande,2.5181,Bajo,0.0589,0.0518,0.0607,-0.0267,-0.0518,-0.0518,0.0251
SimpleUNet,U-Net simple,4c843d68-eb45-46ef-801b-1cb8176f95fa,8782.591,8.7826,3.9436,Alto,0.3184,Baja,2204,Grande,2.3632,Bajo,0.1383,0.2264,0.0078,0.02,-0.2264,-0.2264,0.2464
SimpleUNet,U-Net simple,1d9b5fde-271e-4e01-a778-174d90a107ea,3236.4565,3.2365,3.5101,Medio,0.3111,Baja,2016,Grande,2.2147,Bajo,0.3791,0.3983,0.1816,-0.0332,-0.3983,-0.3983,0.3651
SimpleUNet,U-Net simple,f3758402-d1da-4faf-b97e-1a8966423efd,1767.2368,1.7672,3.2473,Bajo,0.2809,Baja,1092,Media,1.718,Bajo,-0.0083,-0.0073,-0.0075,0.0027,0.0073,0.0073,-0.0046
SimpleUNet,U-Net simple,f1057ace-9671-4698-9701-bb5873ff72df,3525.0916,3.5251,3.5472,Medio,0.3189,Baja,602,Pequeña,2.3594,Bajo,0.1851,0.01,0.1785,-1.1777,-0.01,-0.01,-1.1678
SimpleUNet,U-Net simple,9cebc57e-ce99-4559-8deb-c4640822dfcb,2012.26,2.0123,3.3037,Bajo,0.4199,Alta,481,Pequeña,6.5778,Alto,-0.2571,-0.104,-0.3311,0.7318,0.104,0.104,0.6279
SimpleUNet,U-Net simple,b19a1e1d-95ed-4782-a5eb-8fe6d51dd1e9,2957.1519,2.9572,3.4709,Medio,0.3983,Alta,650,Pequeña,5.1294,Alto,-0.0384,-0.0354,-0.042,0.0354,0.0354,0.0354,0.0
SimpleUNet,U-Net simple,462657dc-ac28-4ba8-98c6-2f5cd8469c48,3068.672,3.0687,3.487,Medio,0.4134,Alta,1054,Media,6.2303,Alto,0.0787,0.1641,-0.7139,0.7324,-0.1641,-0.1641,0.8966
SimpleUNet,U-Net simple,ab5cc3ca-9a66-4fc5-bab9-cd56ae4d47d4,8487.351,8.4874,3.9288,Alto,0.3765,Media,2579,Grande,4.0989,Medio,-0.1014,-0.0803,-0.1251,0.1295,0.0803,0.0803,0.0492
SimpleUNet,U-Net simple,82fde954-7e1a-4f1b-afc4-5c03ce07dae0,13214.742,13.2147,4.1211,Alto,0.2936,Baja,6316,Grande,1.9281,Bajo,0.1382,0.121,-0.1374,0.0603,-0.121,-0.121,0.1813
